"Compétences Spéciales_";"Mutation";"Radiations";"(-3)";"CON/VOL";"(M)Radiation";"Cette mutation donne accès à la Compétence spéciale Radiations (CON/VOL, -3), qui peut être développée à un coût doublé, et qui lui permet de libérer un flot de radiations dans l’organisme d’une victime par simple contact. L’intensité du rayonnement inflige 2D6 points d’irradiation (plus le modificateur de réussite). Chaque fois que le personnage subit de nouveau cette mutation, cette intensité augmente de 3 points. Enfin, le personnage bénéficie gratuitement de la mutation Résistance aux radiations."
"Compétences Spéciales_";"Mutation";"Sonar";;"PER/PER";"(M)Sonar";"Le personnage est doté d’une sorte de sonar qui lui permet de repérer des obstacles sous l’eau ou dans le noir. Cette mutation donne accès à la Compétence spéciale Sonar (PER/PER), qui peut être développée à un coût normal. La portée du sonar est égale à l’Intelligence du personnage, en mètres. Cette Compétence permet aussi de libérer une onde sonique, que l’on peut utiliser comme arme, aussi bien sous l’eau qu’à l’air libre. Il faut alors réussir un Test de So- nar, avec les mêmes modificateurs que ceux qui s’appliquent normalement au combat à distance, pour des dommages de base de 2D10."
"Compétences Spéciales_";"Pouvoirs Polaris";"Altération Temporelle";"(X)";"INT/VOL";;"Zone d’effet : 5 mètres de diamètre +/- modif. de réussite.
Altération temporelle : 2D6 Tours de combat +/- modif. de réussite.
Portée max. du centre de la zone d’effet : 15 m +/- modif. de réussite.

Le personnage et toutes les créatures vivantes (ainsi que l’équipement qu’elles portent) se situant dans la zone d’effet sont transportés dans le futur ou le passé. Ceux qui subissent cet effet réapparaissent à l’endroit exact où ils étaient auparavant. Si, par exemple, ils étaient dans un croiseur, ils réapparaîtront dans le croiseur, même si celui-ci s’est déplacé.
Quand il s’effectue dans le futur, le déplacement temporel ne pose pas de problème majeur. Le personnage (et ce qui se trouve dans la sphère) cesse d’exister pendant quelques Tours avant de réapparaître. En revanche, il lui est impossible de faire ultérieurement un saut dans le passé dans la période de temps où il « n’existait pas ». Il réapparaîtra automatiquement juste avant son saut dans le futur.
Pour un déplacement dans le passé, les choses sont un peu plus complexes. Le personnage annule en fait purement simplement ce qui s’est passé entre le moment où il active son pouvoir et le moment où il réapparaît dans le passé. Deux même corps ne pouvant cohabiter dans le même espace-temps, le personnage se retrouve donc dans son propre corps, à l’endroit qu’il occupait dans le passé. S’il est accompagné par d’autres personnages, ils se retrouvent également dans leur corps à l’endroit où ils se trouvaient dans le passé. Les objets transportés regagnent leur place initiale. Si un personnage est transporté mort à un moment où il ne l’était pas, il ne se souviendra de rien. Le personnage se souviendra de ce qui s’est passé dans le futur, mais les choses ne se passeront pas forcément exactement de la même façon, car rien n’est écrit… Le MJ est encouragé à faire en sorte que se reproduisent les mêmes événements, mis à part quelques légers détails.

La manipulation du temps est dangereuse, et chaque saut peut créer une « chimère temporelle ». Après chaque saut, il faut lancer 1D100 dans la table ci-dessous :
• 01-60. R.A.S. : tout se passe bien.
• 61-90. Échos du passé : le personnage réussit son saut temporel, mais les échos de ce qui a été et de ce qui aurait dû être persistent. S’il a fait un saut vers le passé, il verra un vague spectre de lui-même agir comme il l’a fait avant de faire son saut. Cette chimère n’a aucun impact sur la nouvelle réalité, mais elle peut s’avérer extrêmement perturbante. Ce phénomène est visible de tous.
• 91-92. Phénomène exceptionnel : effectuez un jet sur la table des phénomènes exceptionnels.
• 93-94. Autre dimension : le personnage (et tout ce qu’il transporte) se retrouve dans une dimension parallèle qui est, le plus souvent, une réalité horriblement déformée et cauchemardesque (mais cela peut aussi être une réalité entièrement différente et paisible). Il va falloir survivre tant que la chimère fait effet. Après cela, tout redevient normal.
• 95-96. Déphasage temporel : pendant tout le temps que dure cette chimère, le temps est déphasé. Il s’écoule différemment pour chaque chose. Certains personnages seront accélérés, d’autres ralentis, une goutte d’eau pourra mettre un temps infini à tomber tandis qu’une autre goutte tombera normalement. Pour chaque chose (importante pour l’action en cours) ou personnage, et à chaque Tour de combat, il faut lancer un dé. Un résultat pair indique une accélération (on double la vitesse et les actions d’un personnage), un résultat impair indique une décélération (on réduit de moitié). Le chaos engendré par ce phénomène impose un malus de -5 aux Tests de chaque personnage.
• 97-98. Décalage dans le Flux : le personnage réussit son saut mais réapparaît à la frontière du Flux.
• 99-100. Lacération du temps : chaque personnage transporté dans le passé ou dans le futur rajeunit (1-5) ou vieillit (6-10) de 1 an. Pour un saut dans le passé, une chimère temporelle dure le temps qui sépare l’arrivée dans le passé du départ dans le futur. Pour saut dans le futur, la chimère dure un temps égal au saut temporel séparant le passé du futur."
"Compétences Spéciales_";"Pouvoirs Polaris";"Attaque psychique";"(X)";"INT/VOL";;"Malus au Test de Résistance au Choc : +0 +/- modif. de réussite.
Zone d’effet : 5 mètres de diamètre +/- modif. de réussite.
Portée max. du centre de la zone d’effet : 15 m +/- modif. de réussite.

Force polaris Force polaris 256 Ce phénomène force les êtres vivants présents dans la zone d’effet à effectuer un Test de Résistance au Choc. La marge de réussite augmente le malus au Test de Résistance au Choc. Les victimes peuvent être étourdies pendant 1D6 Tours de combat, ou inconscientes pendant 1D6 minutes. Si ce pouvoir est libéré accidentellement, le personnage à l’origine de l’incident Polaris n’est pas affecté."
"Compétences Spéciales_";"Pouvoirs Polaris";"Barrière de Force";"(X)";"INT/VOL";;"Protection : 5 +/- modif. de réussite.
Durée : 5 Tours de combat +/- modif. de réussite.
Zone d’effet : 5 m² +/- modif. de réussite. Portée max. du centre de la zone d’effet : 10 m +/- modif. de réussite.

Cet effet crée une barrière de force, capable d’absorber un certain nombre de points de dommages. Le personnage qui contrôle le phénomène peut choisir de placer la barrière où il veut, dans la limite de la portée de son pouvoir. Si le pouvoir n’est pas contrôlé, la barrière peut apparaître n’importe où (jet sur la table des erreurs de tir pour les grenades), à 1D10 mètres. Si elle apparaît sur un individu, ce dernier est poussé hors de la zone d’effet. Si elle apparaît dans une structure, même en partie, elle peut toutefois l’endommager.

Note : un personnage en armure sera repoussé tandis qu’un drone, un véhicule ou un robot subiront (1D10 + niveau de protection) points de dommages."
"Compétences Spéciales_";"Pouvoirs Polaris";"Barrière moléculaire";"(X)";"INT/VOL";;"Protection : 10 +/- modif. de réussite.
Durée : 7 Tours de combat +/- modif. de réussite. Zone d’effet : 5 m² +/- modif. de réussite.
Portée max. du centre de la zone d’effet : 10 m +/- modif. de réussite.

Cet effet crée une barrière moléculaire, capable d’absorber un certain nombre de points de dommages. À la différence de la Barrière de force, la Barrière moléculaire peut être endommagée : sa valeur de protection est réduite d’1 point pour chaque tranche de 5 points de dommages. Le personnage qui contrôle le phénomène peut choisir de placer la barrière où il veut, dans la limite de la portée de son pouvoir. Le fait qu’elle apparaisse sur un individu ou sur une structure n’a aucune conséquence. Si le pouvoir n’est pas contrôlé, la barrière peut apparaître n’importe où (jet sur la table des erreurs de tir pour les grenades), à 1D10 m."
"Compétences Spéciales_";"Pouvoirs Polaris";"Barrière psychique";"(X)";"INT/VOL";;"Bonus au Test de Résistance au Choc : +1 +/- modif. de réussite.
Bonus en Volonté contre les attaques mentales : +0 +/- modif. de réussite.
Zone d’effet : 5 m² +/- modif. de réussite.
Portée max. du centre de la zone d’effet : 10 m +/- modif. de réussite.
Durée : 5 Tours de combat +/- modif. de réussite.

Cet effet crée une barrière psychique. Le personnage qui contrôle le phénomène peut choisir de placer la barrière où il veut, dans la limite de la portée de son pouvoir. La barrière psychique offre un bonus contre les attaques psychiques de Choc (de type Attaque psychique, Dague psychique, Lames psychiques…) et augmente la Volonté de ceux qui se trouvent derrière contre toute attaque mentale (de type Contrôle mental). Si le pouvoir n’est pas contrôlé, la barrière peut apparaître n’importe où (jet sur la table des erreurs de tir pour les grenades) à 1D10 mètres. Le fait qu’elle apparaisse sur un individu ou sur une structure n’a aucune incidence."
"Compétences Spéciales_";"Pouvoirs Polaris";"Bête du Flux";"(X)";"INT/VOL";;"Distance max. d’apparition de la créature : 5 mètres +/- modif. de réussite.
Puissance de la créature : 12 +/- modif. de réussite.
Durée : 5 Tours de combat +/- modif. de réussite.

Ce terrifiant pouvoir permet de créer un passage entre notre monde et celui du flux Polaris (pour certains, il permet en fait de matérialiser l’imaginaire d’un individu). Il existe une grande variété de bêtes du flux, mais elles ont toutes une apparence démoniaque. Ces créatures ont une caractéristique unique (sauf si le MJ choisit d’utiliser une créature du Flux plus détaillée) : la Puissance. Tous leurs Attributs et Compétences sont égaux à leur Puissance. Elles infligeront 2D10 points de dégât, plus leur Modificateur de dommages en corps à corps. Le personnage qui contrôle ce pouvoir peut donner des ordres à la créature. Si ce pouvoir n’est pas contrôlé, la créature apparaît à 1D10 mètres et s’attaque à tout ce qui bouge…"
"Compétences Spéciales_";"Pouvoirs Polaris";"Brouillage";"(X)";"INT/VOL";;"Malus : -3 +/- modif. de réussite.
Zone d’effet : 50 mètres de diamètre +/- (10 m x modif. de réussite).
Durée : 5 Tours de combat +/- modif. de réussite.

Ce pouvoir crée des perturbations qui brouillent tous les appareils de détection et de transmission dans une sphère centrée autour du personnage, leur infligeant un malus."
"Compétences Spéciales_";"Pouvoirs Polaris";"Cauchemar";"(X)";"INT/VOL";;"Puissance du phénomène : 12 +/- modif. de réussite.
Durée : 5 Tours de combat +/- modif. de réussite.
Zone d’effet : 10 mètres de diamètre +/- (2 m x modif. de réussite).
Portée max. du centre de la zone d’effet : 50 mètres +/- (10 m x modif. de réussite).

Ce pouvoir inflige de terribles visions de cauchemar à tout individu se trouvant dans la zone d’effet du phénomène. La victime doit effectuer un Test de Volonté, en opposition à la puissance du phénomène. En cas d’échec, elle est terrorisée par ces visions pendant la durée du pouvoir et subit un malus de -10 à toutes ses actions (sur une Catastrophe, elle peut même gagner une phobie définitive, à déterminer aléatoirement). Le personnage contrôlant ce pouvoir peut déplacer la zone d’effet."
"Compétences Spéciales_";"Pouvoirs Polaris";"Champ de Force";"(X)";"INT/VOL";;"Protection : 5 +/- modif. de réussite.
Durée : 5 Tours de combat +/- modif. de réussite.
Zone d’effet : 5 mètres de diamètre +/- modif. de réussite.

Cet effet entoure un personnage et tout ce qui se trouve autour de lui d’un champ de force sphérique, capable d’absorber un certain nombre de points de dommages. La sphère de protection se déplace avec le personnage."
"Compétences Spéciales_";"Pouvoirs Polaris";"Champ moléculaire";"(X)";"INT/VOL";;"Protection : 10 +/- modif. de réussite.
Durée : 7 Tours de combat +/- modif. de réussite.
Zone d’effet : 5 mètres de diamètre +/- modif. de réussite.

Cet effet crée un champ moléculaire de forme sphérique, capable d’absorber un certain nombre de points de dommages. À la différence du Champ de force, le Champ moléculaire peut être endommagé : sa valeur de protection est réduit d’1 point pour chaque tranche de 5 points de dommages. La sphère de protection se déplace avec le personnage."
"Compétences Spéciales_";"Pouvoirs Polaris";"Champ psychique";"(X)";"INT/VOL";;"Bonus au Test de Résistance au Choc : +1 +/- modif. de réussite.
Bonus en Volonté contre les attaques mentales : +0 +/- modif. de réussite.
Zone d’effet : 5 m² +/- modif. de réussite.
Durée : 5 Tours de combat +/- modif. de réussite.

Cet effet entoure un personnage, et tout ce qui se trouve autour de lui, d’un champ psychique sphérique qui offre un bonus contre les attaques psychiques de Choc (de type Attaque psychique, Dague psychique, Lames psychiques…), et qui augmente la Volonté de ceux qui se trouvent derrière contre toute attaque mentale (de type Contrôle mental). La sphère de protection se déplace avec le personnage."
"Compétences Spéciales_";"Pouvoirs Polaris";"Contrôle mental";"(X)";"INT/VOL";;"Puissance du phénomène : 10 +/- modif. de réussite.
Portée max. : 50 mètres + (10 m x modif. de réussite).
Zone d’effet (libération accidentelle) : 1 m par niveau de puissance du phénomène (utiliser le modificateur d’échec).

Ce pouvoir complexe, qui agit sur l’esprit de la victime, peut avoir trois utilisations différentes : la neutralisation mentale, le contrôle mental et l’emprise mentale. Dans tous les cas, la Volonté de la victime s’oppose à la puissance du phénomène. L’utilisation de ce pouvoir demande une concentration totale.

Neutralisation mentale : le personnage utilisant le pouvoir tente tout simplement de stopper l’activité mentale de sa victime. Celle-ci doit réussir un Test de Volonté, en opposition à la puissance de l’effet Polaris. En cas de réussite, la victime diminue la puissance du phénomène d’un nombre de points égal à son modificateur de réussite. Le personnage utilisant le pouvoir peut continuer à l’attaquer s’il le souhaite, mais avec cette puissance réduite (sinon, il faudra activer de nouveau le pouvoir). En cas d’échec, la victime est neutralisée : elle reste debout, les bras ballants et totalement hébétée, sans rien faire et sans comprendre ce qui se passe autour d’elle. Le phénomène dure un nombre de Tours de combat égal au modificateur d’échec de la cible.

Contrôle mental : pour contrôler une cible, il faut d’abord l’avoir neutralisée. Le personnage peut alors forcer la victime à refaire un Test de Volonté, en opposition à la puissance du pouvoir (notez qu’il est possible que celle-ci ait été réduite auparavant par la victime, lors de la phase de neutralisation). En cas de réussite, la victime diminue la puissance du phénomène d’un nombre de points égal à son modificateur de réussite (mais le personnage utilisant le pouvoir peut continuer à utiliser le pouvoir). Sur un échec, le personnage peut prendre le contrôle de l’esprit de la victime, pendant un nombre de Tours de combat égal à la marge d’échec de sa cible, et lui donner des ordres simples.

Emprise mentale : cet effet est une manipulation lente, qui permet de contrôler un individu à plus long terme et, surtout, de modifier sa perception de la réalité. Elle ne peut s’effectuer que sur un sujet inconscient. Il faut se concentrer près de la victime pendant 2 heures pour 5 points de puissance du phénomène. La victime doit alors effectuer un Test de Volonté, en opposition à la puissance du pouvoir. Si elle réussit, elle est consciente de la tentative de manipulation et s’éveille immédiatement. Si, en revanche, c’est la tentative de contrôle qui est réussie, le joueur peut répartir son modificateur de réussite entre la durée de la domination (en jours), et une réduction temporaire de la Volonté de la victime. Tant que le niveau de cet Attribut est supérieur à 3, la victime pourra toujours effectuer un Test de Volonté (à son niveau temporaire) en opposition à la Volonté du personnage utilisant le pouvoir pour se libérer du Contrôle mental, à chaque fois qu’elle devra obéir à un ordre quelconque. Il lui suffit alors simplement de remporter l’opposition pour se libérer. Notez que la victime ne perd de la Volonté que contre le personnage utilisant le pouvoir, et uniquement pendant la période de contrôle ; cet Attribut reste intact face à tout autre adversaire.

Si, lors d’un des Tests d’opposition ci-dessus, le personnage obtient une Catastrophe, il subit un malus équivalent à son modificateur d’échec à son Test de Résistance au Choc.
La libération involontaire de ce pouvoir génère une sphère psychique d’un diamètre égal à la puissance du phénomène, en mètres. Tous ceux qui se trouvent dans cette zone (y compris l’utilisateur du pouvoir) subissent une attaque mentale dévastatrice, et doivent effectuer un Test de Volonté en opposition à la puissance du phénomène. Le modificateur de réussite de cette attaque indique le nombre de points de Volonté perdu par les victimes. Si leur Volonté tombe en dessous de 3, ils sont plongés dans un état cataleptique dont il est très difficile de sortir (traiter cela comme un coma profond, voir Choc, dans le chapitre État de santé, page 237). Si la Volonté reste égale à 3 ou plus, les points perdus se récupèrent au rythme de 1 point par heure."
"Compétences Spéciales_";"Pouvoirs Polaris";"Dague psychique";"(X)";"INT/VOL";;"Malus au Test de Résistance au Choc : - 3 +/- modif. de réussite.

Ce pouvoir crée une dague psychique qui se matérialise au bout du poing de l’utilisateur. Le personnage doit alors utiliser sa Compétence de Combat à mains nues pour toucher sa victime et la forcer à effectuer un Test de Résistance au Choc. La marge de réussite augmente le malus au Test de Résistance au Choc. Les victimes peuvent être étourdies pendant 1D6 Tours de combat, ou inconscientes pendant 1D6 minutes. Si le pouvoir n’est pas contrôlé, il libère des Lames psychiques (voir page 259)."
"Compétences Spéciales_";"Pouvoirs Polaris";"Déchirure du Flux";"(X)";"INT/VOL";;"Puissance du phénomène : 15 +/- modif. de réussite.
Durée : 5 Tours de combat +/- modif. de réussite.
Portée max. : 15 m +/- modif. de réussite.

Une déchirure du flux provoque une fissure dans la réalité, et ouvre un passage sur l’univers du Flux Polaris. Le problème est que, même contrôlé, on ne sait jamais ce qui va en résulter… La puissance du pouvoir détermine la puissance de l’effet libéré. Quand une déchirure de Flux apparaît, il faut lancer 2D10 :
2-8 Bête du flux (voir description de l’effet ; si le pouvoir est contrôlé, le personnage peut donner des ordres à la créature).
9-10 Onde Polaris (voir description de l’effet).
11-16 Passage (voir description de l’effet).
17 Tempête du flux (voir description de l’effet).
18 Vortex physique (voir description de l’effet).
19 Vortex psychique (voir description de l’effet).
20 Deux effets simultanés. 
Si le pouvoir n’est pas contrôlé, la déchirure a lieu dans un rayon de 1D100 mètres autour du personnage."
"Compétences Spéciales_";"Pouvoirs Polaris";"Désintégration moléculaire";"(X)";"INT/VOL";;"Dommages : 2D10 +/- modif. de réussite (1 Localisation touchée, déterminée au hasard sur la table de localisation des attaques à distance).
Zone d’effet : 5 mètres de diamètre +/- modif. de réussite.
Portée max. du centre de la zone d’effet : 15 mètres +/- modif. de réussite.

Ce pouvoir terrifiant permet de désintégrer la matière. Le phénomène inflige des Dommages physiques à toutes les créatures vivantes présentes dans la zone d’effet (de forme sphérique). Attention, les blessures infligées sont définitives ! Une victime subissant une Blessure grave, par exemple, voit une de ses cases de blessures graves cochée définitivement, et ne pourra pas se remettre de cette blessure ! Seul un restructurateur moléculaire (une machine généticienne), ou le pouvoir Régénération moléculaire (voir plus bas) peuvent le soigner. Les armures et les protections ne sont pas efficaces contre ce pouvoir. Si l’effet n’est pas contrôlé, le personnage libérant l’effet n’est pas affecté."
"Compétences Spéciales_";"Pouvoirs Polaris";"Déstructuration";"(X)";"INT/VOL";;"Puissance du phénomène : 12 +/- modif. de réussite.
Zone d’effet : 5 mètres +/- modif. de réussite.
Portée max. du centre de la zone d’effet : 15 mètres +/- modif. de réussite.
Durée : 5 Tours de combat +/- modif. de réussite.

Ce pouvoir permet à un personnage de déstructurer temporairement la matière. Dans la zone d’effet, le personnage peut déstructurer les êtres vivants dont le niveau de Force est inférieur ou égal à la puissance du phénomène, ou les objets inanimés dont le poids en kilogrammes est inférieur ou égal à cinq fois la puissance du phénomène. Une chose déstructurée est encore visible mais elle n’est plus solide. La matière est immatérielle. On peut ainsi franchir n’importe quel obstacle (sauf les champs d’énergie). Aucune attaque ne peut l’affecter, sauf les armes énergétiques. Une créature déstructurée peut voler. Un restructurateur de matière (appareil généticien) permet de se restructurer instantanément. De plus, un personnage peut tenter d’utiliser ce pouvoir à son tour pour inverser automatiquement le processus.

Si le pouvoir n’est pas contrôlé, tout ce qui se trouve dans la sphère d’effet (quels que soient sa taille ou son volume) est déstructuré (y compris le personnage libérant l’effet). Les créatures vivantes doivent réussir un Test de Volonté, en opposition à la puissance du phénomène, pour retrouver sa cohésion. Chaque victime a droit à un Test par Tour de combat, jusqu’à la fin de la durée de l’effet, jusqu’à ce qu’elle réussisse. Si elle rate tous ses Tests, elle a droit à un dernier Test de Chance, sinon sa cohésion moléculaire se désagrège. Elle est alors désintégrée. Pour du matériel (robots, machines et drones également), la restructuration se fait automatiquement au bout de 1D6 minutes."
"Compétences Spéciales_";"Pouvoirs Polaris";"Disruption moléculaire";"(X)";"INT/VOL";;"Dommages : 2D10 +/- modif. de réussite (2 Localisations touchées, déterminées au hasard sur la table de localisation des attaques à distance).
Zone d’effet : 5 mètres de diamètre +/- modif. de réussite.
Portée max. du centre de la zone d’effet : 15 mètres +/- modif. de réussite.

Ce phénomène inflige des Dommages physiques à tout ce qui se trouve dans la zone d’effet (de forme sphérique). Ces dommages peuvent être soignés normalement. Les armures et les protections ne sont pas efficaces contre ce pouvoir."
"Compétences Spéciales_";"Pouvoirs Polaris";"Foudre";"(X)";"INT/VOL";;"Dommages physiques : 2D10+3 +/- modif. de réussite (1 Localisation touchée, déterminée au hasard sur la table de localisation des attaques à distance).
Attaque IEM : le malus au Test de panne est égal à -3, moins le modif. de réussite.
Portée max. : 15 mètres +/- modif. de réussite.
Zone d’effet (libération accidentelle) : 5 mètres de diamètre + modif. d’échec.

Ce pouvoir permet de libérer un éclair infligeant des Dommages physiques à une cible. S’il s’agit d’un appareil électronique, celui-ci est soumis à une attaque IEM (« Impulsion électromagnétique »), qui impose un Test de panne (voir le chapitre Équipement, page 273). Les armures et les protections agissent normalement contre ce pouvoir. Si le pouvoir n’est pas contrôlé, l’attaque affecte tout ce qui se trouve dans la zone d’effet, y compris le personnage."
"Compétences Spéciales_";"Pouvoirs Polaris";"Guérison psychique";"(X)";"INT/VOL";;"Puissance du phénomène (élimination des suggestions hypnotiques) : 12 +/- modif. de réussite.
Durée (annulation du stress) : 3 Tours de combat +/- modif. de réussite.

Note : le personnage peut utiliser ce pouvoir sur lui-même.

Grâce à ce pouvoir, le personnage peut annuler les effets de Choc (étourdissement et inconscience). Il est même possible de faire sortir quelqu’un du coma (voir « Choc », dans le chapitre « État de santé »), mais l’utilisateur du pouvoir subira alors un malus de -3 si la cible est plongée dans un coma léger, et de -5 en cas de coma profond. Cet effet est instantané.
Une utilisation plus complexe de ce pouvoir permet de débarrasser l’esprit d’une cible de toute trace de suggestion hypnotique ou de domination mentale (imposé par exemple par le pouvoir Contrôle mental). Pour cela, il faut que la puissance du phénomène soit supérieure à la Volonté de l’individu ayant implanté la suggestion hypnotique (dans le cas de l’hypnose) ou à la puissance du Contrôle mental. Il faut également passer du temps avec le personnage ciblé : 1 heure pour 5 points de la puissance du pouvoir. Enfin, ce pouvoir peut également être utilisé pour annuler temporairement les effets du stress, de la peur, de la panique, etc.

Si le pouvoir n’est pas contrôlé, il est l’équivalent d’une Attaque psychique."
"Compétences Spéciales_";"Pouvoirs Polaris";"Guérison moléculaire";"(X)";"INT/VOL";;"Note : le personnage peut utiliser ce pouvoir sur lui-même.

Le personnage peut guérir des blessures physiques (Localisation par Localisation). Le Test de Guérison moléculaire subit les mêmes malus dus à la gravité de la blessure que les Tests de Premiers soins ou de Médecine (voir Soins et guérison, dans le chapitre État de santé, page 237). Si le Test est réussi, la Localisation soignée récupère immédiatement un nombre de cases de blessures équivalent au modificateur de réussite. Ce pouvoir peut aussi être utilisé pour stabiliser une blessure (les malus de stabilisation des blessures s’appliquant aussi). En cas de réussite, la blessure est stabilisée, mais il faudra tout de même la soigner ou réutiliser le pouvoir pour la guérir.

Si le pouvoir n’est pas contrôlé, il est l’équivalent d’une Disruption moléculaire."
"Compétences Spéciales_";"Pouvoirs Polaris";"Lames d'énergie";"(X)";"INT/VOL";;"Nombre de lames d’énergie : 1 + modif. de réussite.
Dommages : 2D10, +2 points par lame supplémentaire. Il est possible de répartir les lames d’énergie pour attaquer plusieurs adversaires.
Portée : 15 mètres +/- modif. de réussite.
Durée : 5 Tours de combat +/- modif. de réussite.

Ce pouvoir crée un certain nombre de lames d’énergie qui infligent des Dommages physiques. Si le pouvoir est contrôlé, le PJ choisit ses victimes tant qu’il peut les voir. Le Test d’attaque s’effectue avec la Compétence Lames d’énergie. Les armures et les protections agissent normalement contre ce pouvoir. Si le pouvoir n’est pas contrôlé, les lames attaquent 1D4 cible(s) au hasard à chaque Tour de combat. Il faut effectuer un Test d’attaque avec une « Compétence » de 10 + modif. de réussite."
"Compétences Spéciales_";"Pouvoirs Polaris";"Lames psychiques";"(X)";"INT/VOL";;"Nombre de lames psychiques : 1 + modif. de réussite.
Malus au Test de Résistance au Choc : Test normal pour la première lame, puis -2 par lame supplémentaire. Il est possible de répartir les lames psychiques pour attaquer plusieurs adversaires.
Portée : 15 mètres +/- modif. de réussite.
Durée : 5 Tours de combat +/- modif. de réussite.

Ce pouvoir crée un certain nombre de lames d’énergie qui obligent les victimes à effectuer un Test de Résistance au Choc. Si le pouvoir est contrôlé, le PJ choisit ses victimes tant qu’il peut les voir. Le Test d’attaque s’effectue avec la Compétence Lames psychiques. Les armures et les protections sont inefficaces contre ce pouvoir.

Si le pouvoir n’est pas contrôlé, les lames attaquent 1D4 cible(s) au hasard à chaque Tour de combat. Il faut effectuer un Test d’attaque avec une « Compétence » de 10 + modif. de réussite."
"Compétences Spéciales_";"Pouvoirs Polaris";"Mangeur d'esprit";"(X)";"INT/VOL";;"Distance max. d’apparition de la créature : 5 mètres +/- modif. de réussite.
Puissance de la créature : 12 +/- modif. de réussite.
Durée : 5 Tours de combat +/- modif. de réussite.

Ce pouvoir est semblable à Bête du flux, mais il permet d’appeler un mangeur d’esprit, une créature immatérielle cauchemardesque qui ne possède qu’un seuil de mort (30) et qu’un seul Attribut, la Volonté, dont le niveau est égal à la puissance du phénomène. Si le PJ contrôle le pouvoir, il peut donner des ordres à la créature. La créature n’est vulnérable qu’aux attaques énergétiques. Elle agit toujours en premier et n’attaque qu’une seule fois par Tour de combat. Elle se déplace à une vitesse égale à sa Volonté, en mètres. Quand elle attaque, elle tente de dévorer l’esprit de sa proie. Cette attaque doit être résolue par un Test de Volonté en opposition entre la créature et sa victime. Si la créature gagne, elle absorbe un nombre de points de Volonté égal à son modificateur de réussite. S’il y a égalité, ou si la victime l’emporte, il ne se passe rien. Si la Volonté de la victime tombe à 0, elle n’est plus qu’une enveloppe vide. Sinon, elle regagnera immédiatement tous ses points de Volonté une fois la créature partie ou détruite. Détruire un mangeur d’esprit libère un effet incontrôlé d’Attaque psychique, à une puissance égale à la Volonté de la créature.

Si le PJ ne contrôle pas ce pouvoir, la créature apparaît à 1D10 mètres et s’attaque à tout ce qui bouge…"
"Compétences Spéciales_";"Pouvoirs Polaris";"Masse de destruction";"(X)";"INT/VOL";;"Distance max. d’apparition de la créature : 5 mètres +/- modif. de réussite.
Taille de la créature : 1 m² +/- modif. de réussite.
Durée : 5 Tours de combat +/- modif. de réussite.

Cet épouvantable pouvoir permet de créer une déchirure de la réalité et de libérer une masse gélatineuse noire qui détruit tout ce qui vit. Si le PJ contrôle le pouvoir, il peut donner des ordres à la créature pendant la durée de l’effet. La masse de destruction est indestructible, et se déplace toujours à une vitesse d’1 mètre par Tour de combat. Tout ce qu’elle rencontre subit 3D10 points de Dommages physiques sur 1 Localisation déterminée au hasard sur la table de localisation des attaques à distance. Si la victime ne bouge pas, la masse gélatineuse touchera une Localisation supplémentaire à chaque Tour de combat. Les blessures qu’elle inflige sont définitives (voir Désintégration moléculaire). La taille de la créature dépend de la marge de réussite.

Si le PJ ne contrôle pas ce pouvoir, la créature apparaît à 1D10 mètres et s’attaque à tout ce qui bouge pendant la durée de l’effet."
"Compétences Spéciales_";"Pouvoirs Polaris";"Modification de la masse";"(X)";"INT/VOL";;"Puissance du phénomène : marge de réussite du Test (ou marge d’échec en cas de libération accidentelle).
Portée : 15 mètres +/- modif. de réussite.
Durée : 5 Tours de combat +/- modif. de réussite.

Ce pouvoir permet d’augmenter ou de réduire la masse d’un individu ou d’un objet. Le poids de la cible peut ainsi être modifié d’une valeur maximale égale à (puissance du phénomène) x 10 kg. Physiquement, la cible ne change pas, et garde la même taille.
Dans le cas d’une augmentation de masse, le MJ est libre de réduire les mouvements du personnage, en fonction du poids supplémentaire. Si la puissance du phénomène est supérieure à la Force de la cible, celle-ci est coulée au sol à cause de son propre poids et ne peut plus se déplacer. De plus, elle doit effectuer à chaque Tour de combat un Test de Résistance au Choc, avec un malus égal à la différence entre sa Force et la puissance de l’effet. Si la victime perd connaissance, elle subit à chaque Tour de combat des Dommages physiques équivalents à 1D10, plus la différence entre sa Force et la puissance de l’effet (localisé dans le Corps), à cause de l’écrasement des tissus vivants.
Si on réduit la masse, le MJ est libre d’augmenter les capacités de déplacement de la cible. Notez que si son poids tombe à 0, le personnage peut flotter.

Si le pouvoir n’est pas contrôlé, tout ce qui se trouve dans une sphère dont le diamètre est égal à la portée autour du personnage voit sa masse réduite ou augmentée par l’intensité du phénomène. À chaque Tour de combat, pendant toute la durée de l’effet, le MJ lance 1D10. La masse est augmentée sur un résultat pair, et réduite sur un résultat impair. Le personnage ayant libéré le phénomène subit également ses effets."
